artist_familiarity,artist_hotness,artist_id,artist_latitude,artist_location,artist_longitude,artist_name,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,release,song_hotness,start_of_fade_out,tempo,time_signature,time_signature_confidence,title,year
0.531829216,0.345734866,AR7074B1187FB4C39B,,United States,,Ann Lee,217.62567,0,0,0.668,-5.625,1,0.569,2 People,,209.763,170.373,5,1,2 People,0
0.531829216,0.345734866,AR7074B1187FB4C39B,,United States,,Ann Lee,218.72281,0.183,4,0.738,-5.221,0,0.52,So Alive,0.265861049,209.908,140.097,4,0.705,Hold the key,0
0.505602748,0.345717932,ARABTW91187FB3A73B,,,,David Summers,321.33179,0.265,0,0.553,-9.846,1,0.709,Perdido En El Espacio,0.265861049,300.304,132.858,4,0.618,Las Murallas De Jericó,0
0.494036066,0.345717932,ARABTW91187FB3A73B,,,,Gorki,209.31873,2.032,4,0.238,-8.596,1,0.363,Homo Erectus,0.375984302,203.5,150.117,4,0.708,Morse,0
0.505602748,0.345717932,ARABTW91187FB3A73B,,,,David Summers,247.77098,0.369,7,0.445,-16.104,1,0.541,David Summers,,238.086,111.063,4,0.552,2.000 Kilometros,1998
0.505602748,0.345717932,ARABTW91187FB3A73B,,,,David Summers,255.39873,0.311,7,0.781,-10.285,1,0.676,En Directo Desde America,0.334706549,244.303,160.828,4,0.19,Te Necesito,0
0.505602748,0.345717932,ARABTW91187FB3A73B,,,,David Summers,213.26322,0,9,0.618,-3.238,1,0.602,Basado En Hechos Reales,0.265861049,189.922,142.431,4,0,Tu Mejor Amigo,0
0.421960437,0.34563734,ARLNSD41187FB4D9A0,42.50382,Italy,12.57347,Sergio Franchi,170.94485,0.203,8,0.217,-16.407,1,0.241,The Heart Of Christmas,0.641771193,165.581,69.768,4,1,Silent Night,1987
0.421960437,0.34563734,ARLNSD41187FB4D9A0,42.50382,Italy,12.57347,Sergio Franchi,165.74649,0.189,10,0.252,-14.431,0,0.397,The Heart Of Christmas,0.425304242,161.669,78.841,1,0,Oh Little Town Of Bethlehem,0
0.541611591,0.345637314,AR04KTB1187B99B6B7,37.27188,"San Fransisco, CA",-119.27023,The Disposable Heroes Of Hiphoprisy,241.52771,4.18,2,0.057,-18.454,1,0.15,Hypocrisy Is The Greatest Luxury,0.508984608,217.13,108.616,4,0.876,Music And Politics,1992
0.615106846,0.345610204,ARK30AI1187FB3C777,40.71455,NY - Upstate NY,-74.00712,Dive,227.36934,8.702,0,0.013,-15.712,1,0.304,Stills,0.265861049,211.116,103.621,4,1,Contact,0
0.480377596,0.345446816,AR1LKDU1187B991E0B,,,,Bruce Carroll,278.41261,10.292,4,0.445,-10.882,0,0.503,Boomerang,0,267.233,90.094,3,0.788,The Room,0
0.528211287,0.345368825,ARYVJYT1187FB484D7,,"San Diego, CA",,John Stewart,290.53342,0,2,0.844,-14.28,0,0.838,Punch The Big Guy,0,281.217,91.496,4,0.385,Price Of The Fire,0
0.528211287,0.345368825,ARYVJYT1187FB484D7,,"San Diego, CA",,John Stewart,169.79546,0.183,9,0.276,-20.55,0,0.411,Lonesome Picker Rides Again,0,157.623,80.169,4,0.006,Wild Horse Road  (LP Version),0
0.547230938,0.345306908,ARALEAC1187B9902A8,51.89834,"Cork City, Ireland",-8.47277,Rubyhorse,228.20526,7.831,0,0.829,-13.556,1,0.777,Rise,0.265861049,202.809,125.898,3,0.993,The  First Of The Year,2002
0.547230938,0.345306908,ARALEAC1187B9902A8,51.89834,"Cork City, Ireland",-8.47277,Rubyhorse,266.03057,0,7,0.143,-6.404,1,0.361,Rise,0.43965466,266.031,129.909,4,0.138,Evergreen,2002
0.31739138,0.345284773,ARGAWJY11F50C50904,,,,Jane Winther,145.68444,0.56,8,0.527,-16.051,1,0.553,Prayer,,130.74,27.163,1,0,The Lords Prayer,0
0.31739138,0.345284773,ARGAWJY11F50C50904,,,,Jane Winther,164.98893,4.238,2,0.106,-24.773,1,0.357,Bardo,,164.989,21.438,1,0,Deep Voices,0
0.31739138,0.345284773,ARGAWJY11F50C50904,,,,Jane Winther,345.0771,0.653,0,0.02,-21.779,1,0.315,Mantra,,319.652,19.657,1,0,Om,0
0.31739138,0.345284773,ARGAWJY11F50C50904,,,,Jane Winther,159.84281,0.508,11,0.612,-20.931,0,0.64,Prayer,0,147.603,0,1,0,Kyrie Eleison,0
0.31739138,0.345284773,ARGAWJY11F50C50904,,,,Jane Winther,278.83057,0.148,7,0.037,-15.782,1,0.506,Songs - The Sun is here for you,0,262.983,90.556,1,0.371,The Sun is here for you,0
0.31739138,0.345284773,ARGAWJY11F50C50904,,,,Jane Winther,329.42975,21.792,2,0.486,-21.207,0,0.581,Bardo,,299.183,76.009,3,0.761,Singing  Bowls_Saxophone & Voice,0
0.629399857,0.345269235,ARE2XN81187B98BB83,,,,Alexis HK,202.57914,0.137,11,0.483,-12.215,0,0.564,Les Affranchis,0.327736683,197.538,160.066,4,0.356,Maudits anglois,2009
0.629399857,0.345269235,ARE2XN81187B98BB83,,,,Alexis HK,98.66404,0,4,0.043,-15.615,1,0.416,L'homme Du Moment,0.480934213,93.948,96.082,5,0.007,Juste Une Fois,2004
0.629399857,0.345269235,ARE2XN81187B98BB83,,,,Alexis HK,167.28771,0,4,0.064,-9.885,0,0.217,Belle Ville,0.304169503,162.244,116.099,4,0.945,Le Diable,0
0.629399857,0.345269235,ARE2XN81187B98BB83,,,,Alexis HK,202.94485,0,4,0.217,-12.489,0,0.446,Les Affranchis,0.345802234,194.229,109.024,4,0.792,La paix des étoiles,2009
0.595660905,0.345241137,ARWC3XN1187B9A8D82,40.71455,NY - New York City,-74.00712,ZO2,276.4273,0.357,7,0.083,-4.098,1,0.303,Ain't It Beautiful,0.405115722,264.319,150.715,4,0.722,Isolate,2007
0.595660905,0.345241137,ARWC3XN1187B9A8D82,40.71455,NY - New York City,-74.00712,ZO2,346.51383,0.235,7,0.18,-5.802,1,0.298,Ain't It Beautiful,0.265861049,328.771,88.344,5,0.307,Comin' Home,2007
0.534392294,0.345174319,ARDE7I31187FB43352,23.1168,"Havana, Cuba",-82.38859,Gonzalo Rubalcaba,206.00118,0.177,3,0.569,-24.57,1,0.483,Solo,,206.001,72.071,1,0,Improv #1,2006
0.534392294,0.345174319,ARDE7I31187FB43352,23.1168,"Havana, Cuba",-82.38859,Gonzalo Rubalcaba,424.51546,0.16,9,0.332,-12.205,1,0.305,Avatar,0.445454525,410.633,187.406,4,0.141,Infantil (Dedicated to John McLaughlin),2008
0.534392294,0.345174319,ARDE7I31187FB43352,23.1168,"Havana, Cuba",-82.38859,Gonzalo Rubalcaba,483.39546,0.571,9,0.639,-33.045,0,0.58,The Trio,0.334706549,457.189,70.256,3,0.31,Yesterdays,0
0.534392294,0.345174319,ARDE7I31187FB43352,23.1168,"Havana, Cuba",-82.38859,Gonzalo Rubalcaba,586.29179,7.645,3,0.454,-21.052,1,0.482,Mi Gran Pasion,0.215080319,563.769,62.008,1,0.823,Cuatro Veinte,0
0.534392294,0.345174319,ARDE7I31187FB43352,23.1168,"Havana, Cuba",-82.38859,Gonzalo Rubalcaba,374.49098,0.3,9,0.522,-12.101,1,0.396,Mi Gran Pasion,0.265861049,374.491,142.839,1,0,Principe Nino,0
0.534392294,0.345174319,ARDE7I31187FB43352,23.1168,"Havana, Cuba",-82.38859,Gonzalo Rubalcaba,477.49179,3.402,1,0.496,-27.621,1,0.445,Images: Live From Mt. Fuji,,470.547,85.06,4,0.882,Peace And Quiet Time,0
0.534392294,0.345174319,ARDE7I31187FB43352,23.1168,"Havana, Cuba",-82.38859,Gonzalo Rubalcaba,598.62159,5.579,1,0.344,-21.781,1,0.372,Images: Live From Mt. Fuji,,593.508,106.932,4,0.486,Giant Steps,0
0.547040707,0.345109487,ARSJ46X1187FB4A62A,,,,Various Production,191.99955,0,7,0.005,-8.862,0,0.47,Maskmen,,177.876,145.064,4,0.156,Wot U Say,2008
0.547040707,0.345109487,ARSJ46X1187FB4A62A,,,,Various Production,366.23628,0,1,0.329,-12.988,1,0.408,Versus,,355.741,118.519,4,1,Lost (Actress Remix),2008
0.547040707,0.345109487,ARSJ46X1187FB4A62A,,,,Various Production,239.90812,0,1,0.374,-16.775,1,0.348,Tricycle EP,,220.073,151.992,4,0,Bside,2009
0.560882279,0.345063467,AREJO121187B995676,,,,Taint,281.46893,0.357,1,0.346,-4.583,0,0.361,Secrets & Lies,0.425124658,275.725,92.044,3,1,Hex Breaker,2009
0.478119091,0.345045823,ARPCDZM1187B996876,42.18419,Massachusetts,-71.71818,Dyango,246.09914,0,2,0.852,-9.088,1,0.762,Por Una Noche Más,0,233.72,99.003,4,0.905,De Mi Enamorate,0
0.478119091,0.345045823,ARPCDZM1187B996876,42.18419,Massachusetts,-71.71818,Dyango,197.642,0.189,3,0.645,-7.183,1,0.747,30 Grandes Exitos,,188.198,99.946,1,0.596,Todo Tiene Su Fin,0
0.478119091,0.345045823,ARPCDZM1187B996876,42.18419,Massachusetts,-71.71818,Dyango,248.16281,0.101,6,0.929,-6.785,0,1,Alma_ Corazón Y Vida,,243.815,112.35,4,0.777,Alma_ Corazón Y Vida,0
0.595100752,0.345015639,ARDAE2T1187FB50796,,,,Mr. Sancho,182.22975,0,0,0.502,-8.666,1,0.536,Foreplay,0.223735622,168.693,100.032,4,1,I'm callin,0
0.595100752,0.345015639,ARDAE2T1187FB50796,,,,Mr. Sancho,215.97995,0.148,2,0.495,-10.373,0,0.47,Unreleased Exclusive Tracks,0,210.501,167.85,4,0.277,Ooh Baby (feat. Lil Bandit & Royal T),0
0.595100752,0.345015639,ARDAE2T1187FB50796,,,,Mr. Sancho,216.81587,0,10,0.32,-10.448,0,0.471,Foreplay,0.6903178,204.127,100.008,5,1,Slow Love,0
0.507430629,0.344984811,ARVTGUZ1187B9AA3DA,30.43977,"Tallahassee, FL",-84.28065,No Address,286.4322,0.293,5,0.923,-8.1,1,0.576,Time Doesn't Notice,0.511424326,264.423,87.106,4,0.837,Pretty Girl (Amended Version),2005
0.492199331,0.344972456,AR0PUK71187B9AC3C0,40.71455,"New York, NY",-74.00712,Marvin Hamlisch,209.34485,0.421,6,0.499,-16.43,1,0.462,The Spy Who Loved Me (Soundtrack),0.582756026,201.195,92.87,4,0.579,Ride To Atlantis,1977
0.492199331,0.344972456,AR0PUK71187B9AC3C0,40.71455,"New York, NY",-74.00712,Chorus Line,150.69995,0.763,11,0.461,-16.456,0,0.474,Coro montenero,,146.036,78.031,1,0.896,Mamma pettenami,0
0.492199331,0.344972456,AR0PUK71187B9AC3C0,40.71455,"New York, NY",-74.00712,Marvin Hamlisch,201.45587,0.419,4,0.443,-25.604,0,0.481,The Spy Who Loved Me (Soundtrack),0.548842618,191.065,76.738,4,0.179,Anya,1977
0.492199331,0.344972456,AR0PUK71187B9AC3C0,40.71455,"New York, NY",-74.00712,Marvin Hamlisch;John Lithgow;Jeffrey Huard,99.70893,1.367,9,0.239,-11.404,1,0.39,Sweet Smell of Success (Original Broadway Cast Recording),,96.903,118.566,3,0.921,At the Fountain (Reprise) (Brian d'Arcy James & Ensemble),0
0.419083777,0.344968846,ARZXVY01187B9972EC,38.99792,Colorado,-105.55096,Davol,264.09751,4.888,1,1,-15.991,1,0.826,Nature Of The Beast,0,255.588,102.015,4,0.91,Champion (World),0
0.419083777,0.344968846,ARZXVY01187B9972EC,38.99792,Colorado,-105.55096,Davol,270.00118,0.374,10,0.546,-17.793,0,0.588,Paradox,0,260.899,151.997,7,0.536,Another Land (World),0
0.424223135,0.344959866,ARGK3QC1187B9B351A,,,,Creedence Clearwater Revisited,203.7024,0,7,0.038,-6.548,1,0.435,Recollection/Live,0.400039657,203.702,123.522,4,1,Proud mary,1998
0.484893131,0.344871922,AR3752L1187FB4B67E,,,,The Real Kids,222.11873,0,11,0.181,-8.471,1,0.652,Senseless: Live At Cantone's_ 1982,0.492299861,215.568,147.661,4,0.179,Now You Know,1996
0.484893131,0.344871922,AR3752L1187FB4B67E,,,,The Real Kids,148.06159,0,2,0.114,-14.934,0,0.497,Grown Up Wrong,,144.428,179.13,4,0.184,Can't Shake That Girl,0
0.484893131,0.344871922,AR3752L1187FB4B67E,,,,The Real Kids,256.15628,4.371,4,0.911,-8.549,1,0.633,Grown Up Wrong,,248.866,124.616,4,0.572,Some Love Like Yours,0
0.484893131,0.344871922,AR3752L1187FB4B67E,,,,The Real Kids,192.15628,0.078,0,0.008,-7.046,0,0.177,No Place Fast,,185.673,175.626,4,0,Happens All The Time,0
0.484893131,0.344871922,AR3752L1187FB4B67E,,,,The Real Kids,252.26404,0.297,4,0.374,-14.655,1,0.231,The Real Kids,,249.435,162.771,1,0,Better Be Good,1976
0.484893131,0.344871922,AR3752L1187FB4B67E,,,,The Real Kids,182.12526,0,9,0,-8.623,1,0.35,The new rose years,,170.771,79.694,1,0,Take it slow,0
0.484893131,0.344871922,AR3752L1187FB4B67E,,,,The Real Kids,263.75791,0.096,4,0.4,-12.432,0,0.304,Better Be Good,,256.592,104.775,1,0,Just Like Darts,1977
0.484893131,0.344871922,AR3752L1187FB4B67E,,,,The Real Kids,135.00036,0.078,0,0.102,-4.94,1,0.487,No Place Fast,,130.699,156.645,4,0,Problems,0
0.444926413,0.344814469,ARQDYV0119B866800F,,,,Gertrudis,106.52689,4.104,9,0,-12.385,0,0,500,0.323112121,106.527,97.76,4,0.832,Intro,2009
0.444926413,0.344814469,ARQDYV0119B866800F,,,,Gertrudis,215.562,0,5,0.567,-6.433,1,0.483,Teta,,210.112,111.953,4,1,La Nit De Reis,2003
0.444926413,0.344814469,ARQDYV0119B866800F,,,,Gertrudis,263.47057,0,4,0.824,-7.961,0,0.609,500,0.435179324,260.464,228.461,7,0.845,Oye,2005
0.444926413,0.344814469,ARQDYV0119B866800F,,,,Gertrudis,228.23138,0,7,0.595,-5.446,1,0.554,Teta,0.299877488,221.234,111.995,4,1,Quitxalla,2003
0.444926413,0.344814469,ARQDYV0119B866800F,,,,Gertrudis,233.27302,0.073,9,0.586,-5.92,0,0.551,Teta,0.377531645,229.75,208.002,4,0.636,Carita De Rosa,2003
0.646277331,0.344813625,ARFF1MH1187B999687,,,,Latif,265.1424,0,9,0.524,-8.072,0,0.479,Love in the First,0.222587087,259.692,78.588,3,1,Luv In the First,0
0.518902909,0.344757912,ARSENJW1187B9B053E,,,,Bimbo,288.86159,0.369,9,0.421,-7.687,0,0.398,Semoga Jalan Dilapangkan Tuhan,0,279.737,147.991,4,0.757,Lebaran,0
0.518902909,0.344757912,ARSENJW1187B9B053E,,,,Bimbo Band,85.08036,0.607,2,1,-13.111,1,0.925,Canti di Natale,,76.225,85.01,1,0.07,Oh ! Tannenbaum,0
0.464994319,0.344721111,ARHT0B11187B993CB3,30.22032,"Lafayette, LA",-92.01705,Eddy Raven,204.85179,0,5,0.92,-11.14,1,0.658,LIVE IN CONCERT,,204.852,133.428,1,0.061,I WANNA HEAR IT FROM YOU,1995
0.464994319,0.344721111,ARHT0B11187B993CB3,30.22032,"Lafayette, LA",-92.01705,Eddy Raven,201.63873,0.295,10,0.604,-14.586,1,0.664,20 Favorites,,179.096,105.966,4,1,I Know That Car,0
0.464994319,0.344721111,ARHT0B11187B993CB3,30.22032,"Lafayette, LA",-92.01705,Eddy Raven,215.40526,0.299,0,0.876,-11.712,1,0.603,20 Favorites,0,199.697,158.832,4,0.963,Like A Hurricane,0
0.464994319,0.344721111,ARHT0B11187B993CB3,30.22032,"Lafayette, LA",-92.01705,Eddy Raven,141.68771,0.121,7,1,-12.994,1,0.654,That Good Old Gospel Music_ Volume 2,0,128.888,115.591,3,1,Love Lifted Me,0
0.464994319,0.344721111,ARHT0B11187B993CB3,30.22032,"Lafayette, LA",-92.01705,Eddy Raven,223.26812,0.28,7,0.094,-13.664,1,0.197,20 Favorites,0,205.241,119.657,4,0.356,Angel Fire,0
0.464994319,0.344721111,ARHT0B11187B993CB3,30.22032,"Lafayette, LA",-92.01705,Eddy Raven,202.52689,0.28,8,0,-10.008,1,0,20 Favorites,0.241767916,190.369,129.266,4,0.099,In A Letter To You (Digitally Remastered 98),0
0.464994319,0.344721111,ARHT0B11187B993CB3,30.22032,"Lafayette, LA",-92.01705,Eddy Raven,164.64934,0.259,9,0.773,-14.264,1,0.257,The Very Best Of Eddy Raven,0,154.976,118.704,4,0.751,I Could Use Another You (Digital Re-Recording),0
0.552742314,0.344592817,ARWQ3W11187FB3F35E,53.34376,"Dublin, Ireland",-6.24953,Eleanor McEvoy,353.04444,0.113,7,0.54,-8.192,1,0.569,Snapshots,0.257597401,330.641,91.973,4,1,Easy To Lose Hope,0
0.552742314,0.344592817,ARWQ3W11187FB3F35E,53.34376,"Dublin, Ireland",-6.24953,Eleanor McEvoy,258.42893,0.177,10,0.73,-13.63,1,0.787,Snapshots,0.709610953,227.944,100.02,4,0.554,Sophie,0
0.552742314,0.344592817,ARWQ3W11187FB3F35E,53.34376,"Dublin, Ireland",-6.24953,Eleanor McEvoy,280.0322,0,2,0.744,-7.625,1,0.808,Snapshots,0.46438097,273.032,150.061,3,0.028,Please Heart_ You're Killing Me,0
0.563845985,0.344540601,AR19GQN1187FB3ACF5,40.71455,"New York, NY",-74.00712,The Bucketheads,365.71383,0,9,0.457,-14.979,1,0.37,All In The Mind,0.375984302,360.124,120.876,5,1,Sayin' Dope,1995
0.563845985,0.344540601,AR19GQN1187FB3ACF5,40.71455,"New York, NY",-74.00712,The Bucketheads,383.16363,0.357,1,0.459,-16.486,1,0.69,All In The Mind,0.265861049,379.246,121.896,4,0.911,Little Louie Bonus,1995
0.584989173,0.344405445,ARPGPI51187B98F1EC,,,,MDO,211.74812,0.142,5,0.595,-5.184,1,0.481,Subir Al Cielo,0.494489518,199.848,216.196,7,0,Tonight_ Te Amaré,0
0.530030314,0.344402575,AR0SZW11187B98C5E5,40.71455,NY - New York City,-74.00712,Beat Pharmacy,569.46893,1.507,10,0,-14.698,0,0.176,The Singles Part 1,0.349166902,545.994,124.075,5,1,Floating (Edit),0
0.550233065,0.344398982,ARMLLP51187B9B27B1,,SWEDEN,,Janina,189.70077,0.34,2,0.718,-9.318,1,0.537,Yeah Yeah,0.460484845,184.059,141.053,1,0,Nachts um halb drei,0
0.462384382,0.344318542,ARXOUML1187FB48ACB,45.51179,Portland,-122.67563,Patrick Lamb,290.37669,0,5,0.272,-5.536,1,0.311,Soul of a Free Man,0,275.215,93.041,4,0,I Remember,2007
0.468080669,0.344290296,ARGFVP41187B99296B,,,,Max Melvin,262.79138,3.767,1,0.491,-9.199,0,0.443,Seasons,0.360370583,252.302,100.01,4,0.718,Someday,0
0.501921164,0.34425375,AREMHJX1187FB41DAB,51.50632,London,-0.12714,DJ Vix,98.76853,0,11,0.135,-3.423,0,0.257,The Official Moviebox Vix Tape Vol.1,0.270775999,98.769,195.755,4,0,Putt Jhatt Da Gulabi Phull Varga,0
0.515279199,0.34424658,ARHO1WI1187B98CB84,,,,Michael Card,182.72608,0.16,6,0.728,-15.598,1,0.754,The Final Word,,172.838,115.258,1,1,Joy In The Journey (The Final Word Album Version),0
0.015557881,0.34424658,ARHO1WI1187B98CB84,,,,Michael Card,163.082,0.444,9,0.298,-7.005,1,0.417,Joy in the Journey,0,154.035,122.403,4,1,So Many Books ... (The Word Album Version),0
0.515279199,0.34424658,ARHO1WI1187B98CB84,,,,Michael Card,234.78812,0,2,0.05,-6.276,1,0.509,80's Ultimate Collection,0.445454525,220.752,99.644,4,0.942,Scandalon,1985
0.015557881,0.34424658,ARHO1WI1187B98CB84,,,,Michael Card,181.91628,0.12,6,0.704,-10.156,1,0.741,The Ultimate Collection,0,172.785,115.407,3,0.885,Joy In The Journey (The Final Word Album Version),0
0.015557881,0.34424658,ARHO1WI1187B98CB84,,,,Michael Card,208.50893,0.363,9,0.558,-21.716,1,0.669,The Way Of Wisdom,0.334706549,199.192,93.542,4,0.363,Arise_ My Love (Song Of Solomon),0
0.482148325,0.344198187,ARFCOGY1187FB454B4,,"Detroit, MI",,The Winans,319.60771,0.363,8,0.346,-13.792,1,0.426,Carry me Home - The Power Of Gospel,0.572920148,309.098,102.328,4,0.906,Everything You Touch Is a Song,0
0.482148325,0.344198187,ARFCOGY1187FB454B4,,"Detroit, MI",,The Winans,263.20934,0,10,0.282,-7.68,1,0.322,Return,0,248.349,104.856,4,1,Free (Album Version),0
0.482148325,0.344198187,ARFCOGY1187FB454B4,,"Detroit, MI",,The Winans,252.49914,0.113,0,0.371,-12.515,1,0.534,Everything Will Be Alright_ The Power of Gospel,,247.983,139.224,4,0,Are We Really Doing Your Will,0
0.482148325,0.344198187,ARFCOGY1187FB454B4,,"Detroit, MI",,The Winans,238.65424,3.413,0,0.049,-8.071,1,0.307,Great Family of Gospel,0.503381236,226.969,105.99,4,0.893,This Train,0
0.482148325,0.344198187,ARFCOGY1187FB454B4,,"Detroit, MI",,The Winans,239.38567,0.143,3,0.187,-14.471,1,0.341,Mega 3,,227.619,113.799,4,0.77,Don't Be Deceived,0
0.482148325,0.344198187,ARFCOGY1187FB454B4,,"Detroit, MI",,The Winans,288.26077,0.154,10,0.625,-10.961,1,0.545,Decisions,0,265.184,106.515,4,0.848,Breaking Of Day (Album Version),0
0.482148325,0.344198187,ARFCOGY1187FB454B4,,"Detroit, MI",,The Winans,277.83791,2.426,9,0.634,-9.947,1,0.473,Heart And Soul,0,268.353,110.123,4,1,The Question Is (Album Version),0
0.482148325,0.344198187,ARFCOGY1187FB454B4,,"Detroit, MI",,The Winans,300.59057,0.316,8,0.476,-8.705,1,0.581,Return,0.249065795,279.237,135.909,4,0.526,Together We Stand (Album Version),0
0.558281487,0.34418175,ARIR1PS1187B9AFFFA,34.05349,"Los Angeles, CA",-118.24532,Omni,479.9473,0,10,0.863,-6.566,0,0.823,It Is What It Is,,472.062,240.263,4,1,It Is What It Is (feat. Anton X),0
0.475300882,0.344171478,ARZ2CX31187B991668,,,,Les Sexareenos,98.89914,0,4,0.345,-7.268,1,0.418,14 Frenzied Shakers,0.561018716,98.899,182.57,1,0,Ruby D.,2001
0.475901492,0.344103646,ARP0VU91187B9AE375,,,,Douglas Miller,247.09179,0.467,0,0.401,-10.476,1,0.395,Living On The Top,,240.919,105.958,4,0.469,You Can Make It (Album Version),0
0.583107636,0.343963911,ARZQ6SW1187B9AD3E2,40.14323,New Jersey,-74.72671,Antigone Rising,213.55057,0,8,0.55,-5.098,1,0.603,From The Ground Up,0.445454525,208.219,123.944,4,0.757,Don't Look Back (Radio Edit),2005
0.537533308,0.343884049,AR6BUE51187B9B5D71,37.82245,Kentucky,-85.69091,Markus,176.97914,0.113,5,0.513,-4.771,1,0.476,Alles kommt wie es kommt,,168.35,130.023,4,0.334,Du machst mich irgendwann verrückt,0
0.537533308,0.343884049,AR6BUE51187B9B5D71,37.82245,Kentucky,-85.69091,Markus,189.36118,5.515,5,0.142,-10.819,0,0.319,20 Suosikkia / Jos vielä oot vapaa,,185.481,97.103,3,1,Vankina vapauden,0
0.616884544,0.343844499,ARZBYDY1187FB46DD7,42.54843,Vernet les Bains,2.38596,Cali,222.17098,0,1,0.567,-4.184,1,0.616,L'odio del mondo rese l'uomo schiavo dell'amore,0,219.951,187.716,4,0,Sta giu' (feat. Dj Rockdrive),0
0.616884544,0.343844499,ARZBYDY1187FB46DD7,42.54843,Vernet les Bains,2.38596,Cali,207.49016,0,0,0.693,-10.288,1,0.708,Le Bruit De Ma Vie,0,196.957,153.667,4,0.157,Pour Jane (Live Acoustique),0
0.616884544,0.343844499,ARZBYDY1187FB46DD7,42.54843,Vernet les Bains,2.38596,Cali,156.55138,10.083,4,0.783,-8.038,1,0.516,L'espoir,0.503381236,150.245,127.792,1,0,Resistance,2008
0.616884544,0.343844499,ARZBYDY1187FB46DD7,42.54843,Vernet les Bains,2.38596,Cali,339.80036,0,5,0.418,-6.871,0,0.455,Le Bordel Magnifique,0,336.184,160.126,1,0,Dolorosa (Live),2006
0.616884544,0.343844499,ARZBYDY1187FB46DD7,42.54843,Vernet les Bains,2.38596,Cali,90.33098,0.978,0,0.123,-16.69,1,0.599,Magique,0,83.836,75.25,4,0.911,Betty Et Tommy (Instrumental),0
0.616884544,0.343844499,ARZBYDY1187FB46DD7,42.54843,Vernet les Bains,2.38596,Cali,158.95465,0,2,0.459,-5.329,1,0.517,L'odio del mondo rese l'uomo schiavo dell'amore,0,158.955,87.365,4,0.538,Un nuovo giorno,0
0.616884544,0.343844499,ARZBYDY1187FB46DD7,42.54843,Vernet les Bains,2.38596,Cali,210.18077,0.287,9,0.929,-10.893,0,0.849,Menteur / L'Amour Parfait,0.654800662,194.56,189.859,4,1,C'est Toujours Le Matin,2003
0.616884544,0.343844499,ARZBYDY1187FB46DD7,42.54843,Vernet les Bains,2.38596,Cali,299.49342,0,9,0.137,-7.405,0,0.59,Le Bruit De Ma Vie,0,291.364,89.709,7,0.256,Le Droit Des Pères (Live Electrique),0
0.616884544,0.343844499,ARZBYDY1187FB46DD7,42.54843,Vernet les Bains,2.38596,Cali,328.14975,0,0,0.374,-6.032,1,0.537,Le Bordel Magnifique,0.265861049,328.15,99.993,5,0.89,Il Y A Une Question (Live),2006
0.57328982,0.343772476,ARL6AH81187FB3B12A,,California - LA,,Stephen Pearcy,216.63302,0.177,6,0.581,-2.456,1,0.591,Anthology 1977-2007,,204.934,130.28,4,0.572,Freak,2002
0.441061284,0.343771945,ARK8F3K1187FB4F002,,,,Oui Oui,174.15791,0.142,2,0.239,-5.546,1,0.74,Oui-oui et le cadeau surprise,0,167.967,125.093,4,1,La danse des petits amis,0
0.539311728,0.343752897,ARWXIVG1187B9B17C5,,,,Mr Lab!,285.17832,0,7,0.168,-8.885,1,0.472,Post Industrial Ceremony,,272.446,120.099,4,1,Would You Like,2008
0.455679779,0.34369745,ARWNRBH1187B9B7E68,48.88437,"Neuilly-sur-Seine, France",2.26934,Philippe Sarde,158.82404,0.661,2,0.492,-22.35,0,0.42,Le Mystère de la Chambre Jaune (Bande Originale du Film),,154.54,85.691,3,0.748,Le Presbytère n'a rien perdu de son Charme,0
0.455679779,0.34369745,ARWNRBH1187B9B7E68,48.88437,"Neuilly-sur-Seine, France",2.26934,Philippe Sarde,528.22159,2.688,0,0.516,-23.178,0,0.536,Princesses / Un Frère,,522.606,137.658,4,0.056,Grand Frère,0
0.455679779,0.34369745,ARWNRBH1187B9B7E68,48.88437,"Neuilly-sur-Seine, France",2.26934,Philippe Sarde,172.30322,0.577,2,0.711,-18.226,1,0.605,Sister Mary Explains It All,,172.303,167.559,4,0.477,LOVESICK - Obsession in ¾ Time,0
0.54559902,0.343680041,ARWBN9B1187B988B95,48.76767,"Stuttgart, Germany",9.17192,Eberhard Weber,279.06567,1.054,1,0.546,-27.016,1,0.462,Pendulum,0.340922756,263.767,99.556,3,0.814,Unfinished Self-Portrait,1993
0.470753932,0.343617266,ARXK4ZA1187B99753A,43.8814,"Viareggio, Italy",10.23522,Malina,239.72526,0.252,11,0.691,-5.497,0,0.626,Malina.Org.azm.ru,0,232.258,153.998,4,0.519,Shagi po bitomu steklu,0
0.470753932,0.343617266,ARXK4ZA1187B99753A,43.8814,"Viareggio, Italy",10.23522,Malina,232.04526,0.2,1,1,-6.184,0,0.919,Malina.Org.azm.ru,0,224.154,98.663,1,0.865,Druzya,0
0.489280179,0.343605383,AR9YQN31187FB45B34,39.95227,"Philadelphia, PA",-75.16237,James Darren,145.00526,0.328,5,0.378,-14.449,0,0.208,Love Among The Young,,138.199,141.024,4,1,Hello Young Lovers (LP Version),0
0.489280179,0.343605383,AR9YQN31187FB45B34,39.95227,"Philadelphia, PA",-75.16237,James Darren,153.25995,0.294,6,0.396,-7.766,1,0.404,Teen-Age Triangle,,144.521,129.275,1,0,Conscience (Album Version),0
